Timestamp,Market_Price_EUR_MWh,BESS_Power_kW,BESS_SoC_MWh,BESS_SoC_%,BESS_Temperature_C,Operating_Mode,Fault_Flag,Fault_Code,Cycle_Count,AC_Voltage_V,AC_Frequency_Hz
2025-05-17 05:45:00,38.62,0.0,228.0,95.0,27.74,Idle,0,0,55,148828.04,50.015
2025-05-17 06:00:00,39.04,0.0,228.0,95.0,26.4,Idle,0,0,55,153165.15,50.042
2025-05-17 06:15:00,40.2,0.0,228.0,95.0,23.31,Idle,0,0,55,149809.89,50.024
2025-05-17 06:30:00,42.6,0.0,228.0,95.0,26.18,Idle,0,0,55,149656.78,50.017
2025-05-17 06:45:00,39.89,0.0,228.0,95.0,23.25,Idle,0,0,55,148373.33,50.007
2025-05-17 07:00:00,40.37,0.0,228.0,95.0,24.4,Idle,0,0,55,149272.21,50.0
2025-05-17 07:15:00,40.82,0.0,228.0,95.0,27.4,Idle,0,0,55,150053.43,50.023
2025-05-17 07:30:00,40.8,0.0,228.0,95.0,26.43,Idle,0,0,55,150357.68,49.973
2025-05-17 07:45:00,43.18,0.0,228.0,95.0,25.71,Idle,0,0,55,149784.88,49.969
2025-05-17 08:00:00,39.69,0.0,228.0,95.0,25.87,Idle,0,0,55,147944.2,49.974
2025-05-17 08:15:00,39.68,0.0,228.0,95.0,28.93,Idle,0,0,55,148009.11,49.956
2025-05-17 08:30:00,38.7,0.0,228.0,95.0,24.86,Idle,0,0,55,150743.06,50.003
2025-05-17 08:45:00,41.07,0.0,228.0,95.0,25.2,Idle,0,0,55,150058.79,50.017
2025-05-17 09:00:00,38.89,0.0,228.0,95.0,24.28,Idle,0,0,55,150852.77,50.007
2025-05-17 09:15:00,43.49,0.0,228.0,95.0,22.3,Idle,0,0,55,150024.13,50.015
2025-05-17 09:30:00,40.71,0.0,228.0,95.0,25.81,Idle,0,0,55,147952.28,50.019
2025-05-17 09:45:00,41.25,0.0,228.0,95.0,25.26,Idle,0,0,55,148565.06,49.998
2025-05-17 10:00:00,44.66,0.0,228.0,95.0,21.89,Idle,0,0,55,149698.47,50.022
2025-05-17 10:15:00,45.71,0.0,228.0,95.0,24.69,Idle,0,0,55,151549.03,50.011
2025-05-17 10:30:00,42.94,0.0,228.0,95.0,23.53,Idle,0,0,55,149437.18,49.999
2025-05-17 10:45:00,43.53,0.0,228.0,95.0,24.85,Idle,0,0,55,147999.36,49.991
2025-05-17 11:00:00,43.47,0.0,228.0,95.0,21.75,Idle,0,0,55,147760.92,49.996
2025-05-17 11:15:00,39.12,0.0,228.0,95.0,26.78,Idle,0,0,55,149205.23,50.019
2025-05-17 11:30:00,43.54,0.0,228.0,95.0,26.64,Idle,0,0,55,149400.06,49.988
2025-05-17 11:45:00,44.85,0.0,228.0,95.0,22.45,Idle,0,0,55,151117.24,50.004
2025-05-17 12:00:00,43.77,0.0,228.0,95.0,24.61,Idle,0,0,55,150319.67,50.014
2025-05-17 12:15:00,47.58,0.0,228.0,95.0,26.91,Idle,0,0,55,149927.26,49.981
2025-05-17 12:30:00,44.59,0.0,228.0,95.0,23.48,Idle,0,0,55,149881.36,49.991
2025-05-17 12:45:00,47.47,0.0,228.0,95.0,27.22,Idle,0,0,55,151930.42,50.017
2025-05-17 13:00:00,44.16,0.0,228.0,95.0,28.12,Idle,0,0,55,150950.4,49.989
2025-05-17 13:15:00,45.66,0.0,228.0,95.0,21.09,Idle,0,0,55,149762.67,50.001
2025-05-17 13:30:00,47.73,0.0,228.0,95.0,24.59,Idle,0,0,55,150439.8,50.044
2025-05-17 13:45:00,52.48,-60000.0,212.21,88.42,31.66,Discharge,0,0,55,149688.03,50.013
2025-05-17 14:00:00,48.46,60000.0,226.46,94.36,29.21,Charge,0,0,56,151304.73,50.009
2025-05-17 14:15:00,47.02,0.0,228.0,95.0,28.45,Idle,0,0,56,150090.35,49.977
2025-05-17 14:30:00,52.33,-60000.0,212.21,88.42,25.67,Discharge,0,0,56,149389.12,50.006
2025-05-17 14:45:00,49.49,60000.0,226.46,94.36,32.23,Charge,0,0,57,152040.19,50.01
2025-05-17 15:00:00,55.0,-60000.0,210.67,87.78,31.36,Discharge,0,0,58,151436.25,49.989
2025-05-17 15:15:00,52.27,-60000.0,194.88,81.2,29.15,Discharge,0,0,58,149873.72,49.984
2025-05-17 15:30:00,52.4,-60000.0,179.09,74.62,28.33,Discharge,0,0,58,149027.82,50.001
2025-05-17 15:45:00,54.77,-60000.0,163.3,68.04,31.95,Discharge,0,0,58,151190.25,50.024
2025-05-17 16:00:00,55.68,-60000.0,147.51,61.46,30.77,Discharge,0,0,58,149897.66,49.982
2025-05-17 16:15:00,55.37,-60000.0,131.72,54.88,28.3,Discharge,0,0,58,148004.66,49.97
2025-05-17 16:30:00,57.31,-60000.0,115.93,48.31,31.16,Discharge,0,0,58,149278.28,49.963
2025-05-17 16:45:00,56.39,-60000.0,100.14,41.73,32.12,Discharge,0,0,58,148755.01,49.993
2025-05-17 17:00:00,58.86,-60000.0,84.36,35.15,28.16,Discharge,0,0,58,151586.94,49.994
2025-05-17 17:15:00,57.35,-60000.0,68.57,28.57,29.28,Discharge,0,0,58,149683.61,49.993
2025-05-17 17:30:00,59.95,-60000.0,52.78,21.99,32.21,Discharge,0,0,58,150200.83,50.002
2025-05-17 17:45:00,61.4,0.0,48.0,20.0,26.0,Idle,0,0,58,150619.92,50.028
2025-05-17 18:00:00,60.56,0.0,48.0,20.0,26.65,Idle,0,0,58,148978.2,50.059
2025-05-17 18:15:00,59.95,0.0,48.0,20.0,26.02,Idle,0,0,58,151262.09,49.994
2025-05-17 18:30:00,57.42,0.0,48.0,20.0,30.74,Idle,0,0,58,149582.66,49.989
2025-05-17 18:45:00,59.81,0.0,48.0,20.0,23.8,Idle,0,0,58,149249.33,50.015
2025-05-17 19:00:00,58.09,0.0,48.0,20.0,26.26,Idle,0,0,58,151540.0,50.013
2025-05-17 19:15:00,63.1,0.0,48.0,20.0,28.05,Idle,0,0,58,148679.15,50.007
2025-05-17 19:30:00,59.6,0.0,48.0,20.0,26.15,Idle,0,0,58,149839.69,50.01
2025-05-17 19:45:00,60.1,0.0,48.0,20.0,27.11,Idle,0,0,58,148971.48,50.009
2025-05-17 20:00:00,61.51,0.0,48.0,20.0,22.61,Idle,0,0,58,150182.3,49.978
2025-05-17 20:15:00,60.11,0.0,48.0,20.0,24.15,Idle,0,0,58,149195.29,49.967
2025-05-17 20:30:00,58.96,0.0,48.0,20.0,28.2,Idle,0,0,58,150288.65,49.993
2025-05-17 20:45:00,62.86,0.0,48.0,20.0,27.48,Idle,0,0,58,150935.54,50.005
2025-05-17 21:00:00,58.69,0.0,48.0,20.0,30.89,Idle,0,0,58,149508.16,49.993
2025-05-17 21:15:00,59.79,0.0,48.0,20.0,21.32,Idle,0,0,58,149902.47,49.966
2025-05-17 21:30:00,57.05,0.0,48.0,20.0,22.1,Idle,0,0,58,150388.24,50.001
2025-05-17 21:45:00,59.57,0.0,48.0,20.0,25.15,Idle,0,0,58,149442.93,49.985
2025-05-17 22:00:00,56.75,0.0,48.0,20.0,24.7,Idle,0,0,58,149892.85,49.97
2025-05-17 22:15:00,61.81,0.0,48.0,20.0,25.52,Idle,0,0,58,149872.71,49.994
2025-05-17 22:30:00,57.72,0.0,48.0,20.0,27.27,Idle,0,0,58,150776.24,49.98
2025-05-17 22:45:00,57.96,0.0,48.0,20.0,24.5,Idle,0,0,58,148618.84,50.032
2025-05-17 23:00:00,58.84,0.0,48.0,20.0,22.67,Idle,0,0,58,149615.55,50.061
2025-05-17 23:15:00,60.38,0.0,48.0,20.0,24.39,Idle,0,0,58,151248.62,50.019
2025-05-17 23:30:00,56.84,0.0,48.0,20.0,26.1,Idle,0,0,58,150175.28,49.994
2025-05-17 23:45:00,55.17,0.0,48.0,20.0,25.49,Idle,0,0,58,148046.02,50.01
2025-05-18 00:00:00,57.51,0.0,48.0,20.0,26.26,Idle,0,0,58,149082.42,49.981
2025-05-18 00:15:00,51.59,0.0,48.0,20.0,23.96,Idle,0,0,58,151092.01,50.004
2025-05-18 00:30:00,51.99,0.0,48.0,20.0,25.07,Idle,0,0,58,149174.04,50.026
2025-05-18 00:45:00,53.61,0.0,48.0,20.0,23.7,Idle,0,0,58,150552.59,49.989
2025-05-18 01:00:00,52.59,0.0,48.0,20.0,25.96,Idle,0,0,58,150911.24,49.986
2025-05-18 01:15:00,52.28,0.0,48.0,20.0,23.91,Idle,0,0,58,150094.05,50.001
2025-05-18 01:30:00,54.22,0.0,48.0,20.0,22.51,Idle,0,0,58,150032.43,50.023
2025-05-18 01:45:00,53.6,0.0,48.0,20.0,24.84,Idle,0,0,58,150143.44,50.01
2025-05-18 02:00:00,50.32,60000.0,62.25,25.94,27.54,Charge,0,0,58,149970.73,50.02
2025-05-18 02:15:00,49.4,60000.0,76.5,31.87,27.43,Charge,0,0,58,148878.98,50.016
2025-05-18 02:30:00,49.57,60000.0,90.75,37.81,28.4,Charge,0,0,58,148722.58,49.98
2025-05-18 02:45:00,45.05,60000.0,105.0,43.75,31.48,Charge,0,0,58,149790.56,50.001
2025-05-18 03:00:00,48.28,60000.0,119.25,49.69,30.78,Charge,0,0,58,149443.35,50.015
2025-05-18 03:15:00,46.54,60000.0,133.5,55.62,32.92,Charge,0,0,58,150763.19,49.976
2025-05-18 03:30:00,50.44,-60000.0,117.71,49.05,30.05,Discharge,0,0,59,151177.37,49.992
2025-05-18 03:45:00,42.59,60000.0,131.96,54.98,30.3,Charge,0,0,60,149631.7,50.04
2025-05-18 04:00:00,45.92,60000.0,146.21,60.92,31.03,Charge,0,0,60,147269.92,50.008
2025-05-18 04:15:00,47.18,60000.0,160.46,66.86,32.15,Charge,0,0,60,150161.3,50.005
2025-05-18 04:30:00,41.59,60000.0,174.71,72.8,29.65,Charge,0,0,60,151295.33,50.013
2025-05-18 04:45:00,40.14,60000.0,188.96,78.73,26.08,Charge,0,0,60,149416.5,50.011
2025-05-18 05:00:00,41.72,60000.0,203.21,84.67,27.83,Charge,0,0,60,149581.87,50.023
2025-05-18 05:15:00,44.17,60000.0,217.46,90.61,28.23,Charge,0,0,60,150957.57,49.979
2025-05-18 05:30:00,44.08,0.0,228.0,95.0,23.54,Idle,0,0,60,148517.06,50.009
2025-05-18 05:45:00,43.69,0.0,228.0,95.0,23.0,Idle,0,0,60,148533.31,49.984
2025-05-18 06:00:00,43.95,0.0,228.0,95.0,24.33,Idle,0,0,60,148312.33,49.977
2025-05-18 06:15:00,39.08,0.0,228.0,95.0,27.18,Idle,0,0,60,149717.11,49.991
2025-05-18 06:30:00,39.91,0.0,228.0,95.0,27.65,Idle,0,0,60,150132.88,49.971
2025-05-18 06:45:00,42.0,0.0,228.0,95.0,24.99,Idle,0,0,60,149019.26,49.984
2025-05-18 07:00:00,37.61,0.0,228.0,95.0,25.58,Idle,0,0,60,149643.53,49.968
2025-05-18 07:15:00,41.75,0.0,228.0,95.0,23.84,Idle,0,0,60,150443.17,50.035
2025-05-18 07:30:00,42.79,0.0,228.0,95.0,27.33,Idle,0,0,60,148239.67,50.001
2025-05-18 07:45:00,41.22,0.0,228.0,95.0,22.77,Idle,0,0,60,150531.27,50.012
2025-05-18 08:00:00,38.11,0.0,228.0,95.0,23.27,Idle,0,0,60,149278.35,50.01
2025-05-18 08:15:00,40.21,0.0,228.0,95.0,24.43,Idle,0,0,60,149379.26,50.028
2025-05-18 08:30:00,42.15,0.0,228.0,95.0,26.38,Idle,0,0,60,152972.16,50.033
2025-05-18 08:45:00,37.11,0.0,228.0,95.0,22.45,Idle,0,0,60,151317.62,49.99
2025-05-18 09:00:00,41.78,0.0,228.0,95.0,24.54,Idle,0,0,60,150423.52,49.991
2025-05-18 09:15:00,41.42,0.0,228.0,95.0,26.21,Idle,0,0,60,151942.31,49.991
2025-05-18 09:30:00,42.01,0.0,228.0,95.0,21.55,Idle,0,0,60,150387.85,50.024
2025-05-18 09:45:00,42.55,0.0,228.0,95.0,27.07,Idle,0,0,60,151560.29,50.021
2025-05-18 10:00:00,40.02,0.0,228.0,95.0,27.69,Idle,0,0,60,150356.58,50.0
2025-05-18 10:15:00,43.78,0.0,228.0,95.0,26.97,Idle,0,0,60,151145.56,49.977
2025-05-18 10:30:00,41.73,0.0,228.0,95.0,23.81,Idle,0,0,60,149117.51,49.993
2025-05-18 10:45:00,43.22,0.0,228.0,95.0,23.71,Idle,0,0,60,149213.44,50.027
2025-05-18 11:00:00,42.83,0.0,228.0,95.0,25.91,Idle,0,0,60,148276.96,49.996
2025-05-18 11:15:00,46.4,0.0,228.0,95.0,23.59,Idle,0,0,60,149555.32,50.039
2025-05-18 11:30:00,43.12,0.0,228.0,95.0,27.95,Idle,0,0,60,149702.77,49.997
2025-05-18 11:45:00,46.16,0.0,228.0,95.0,21.4,Idle,0,0,60,150357.47,49.985
2025-05-18 12:00:00,44.54,0.0,228.0,95.0,25.62,Idle,0,0,60,150834.12,50.014
2025-05-18 12:15:00,44.61,0.0,228.0,95.0,23.26,Idle,0,0,60,150190.97,50.0
2025-05-18 12:30:00,44.14,0.0,228.0,95.0,28.08,Idle,0,0,60,150635.61,50.0
2025-05-18 12:45:00,43.61,0.0,228.0,95.0,23.33,Idle,0,0,60,151920.31,50.016
2025-05-18 13:00:00,45.87,0.0,228.0,95.0,22.63,Idle,0,0,60,150353.29,50.029
2025-05-18 13:15:00,49.69,0.0,228.0,95.0,24.9,Idle,0,0,60,148195.22,50.049
2025-05-18 13:30:00,49.8,0.0,228.0,95.0,22.03,Idle,0,0,60,148763.46,49.963
2025-05-18 13:45:00,52.53,-60000.0,212.21,88.42,32.05,Discharge,0,0,60,150065.83,50.0
2025-05-18 14:00:00,48.55,60000.0,226.46,94.36,27.53,Charge,0,0,61,149830.96,49.984
2025-05-18 14:15:00,47.93,0.0,228.0,95.0,25.16,Idle,0,0,61,149172.27,50.036
2025-05-18 14:30:00,51.68,-60000.0,212.21,88.42,27.59,Discharge,0,0,61,147673.16,50.017
2025-05-18 14:45:00,55.77,-60000.0,196.42,81.84,30.57,Discharge,0,0,61,150411.83,49.969
2025-05-18 15:00:00,49.94,60000.0,210.67,87.78,29.88,Charge,0,0,62,150126.13,49.982
2025-05-18 15:15:00,55.28,-60000.0,194.88,81.2,31.22,Discharge,0,0,63,150613.84,49.998
2025-05-18 15:30:00,51.61,-60000.0,179.09,74.62,31.25,Discharge,0,0,63,151175.11,49.989
2025-05-18 15:45:00,51.72,-60000.0,163.3,68.04,25.48,Discharge,0,0,63,148963.63,50.032
2025-05-18 16:00:00,51.86,-60000.0,147.51,61.46,32.83,Discharge,0,0,63,151530.48,50.019
2025-05-18 16:15:00,59.16,-60000.0,131.72,54.88,30.48,Discharge,0,0,63,149894.42,50.033
2025-05-18 16:30:00,58.4,-60000.0,115.93,48.31,27.87,Discharge,0,0,63,150372.55,50.007
2025-05-18 16:45:00,58.29,-60000.0,100.14,41.73,30.6,Discharge,0,0,63,149684.72,49.972
2025-05-18 17:00:00,60.88,-60000.0,84.36,35.15,32.2,Discharge,0,0,63,150892.42,49.976
2025-05-18 17:15:00,56.8,-60000.0,68.57,28.57,34.49,Discharge,0,0,63,150810.51,49.95
2025-05-18 17:30:00,58.47,-60000.0,52.78,21.99,35.24,Discharge,0,0,63,150502.78,50.03
2025-05-18 17:45:00,57.26,0.0,48.0,20.0,25.08,Idle,0,0,63,150075.6,49.966
2025-05-18 18:00:00,60.44,0.0,48.0,20.0,28.49,Idle,0,0,63,150994.14,49.979
2025-05-18 18:15:00,61.67,0.0,48.0,20.0,28.2,Idle,0,0,63,149191.54,50.058
2025-05-18 18:30:00,59.51,0.0,48.0,20.0,25.37,Idle,0,0,63,149948.94,49.994
2025-05-18 18:45:00,59.59,0.0,48.0,20.0,25.02,Idle,0,0,63,150277.07,50.028
2025-05-18 19:00:00,62.66,0.0,48.0,20.0,27.03,Idle,0,0,63,148947.84,50.012
2025-05-18 19:15:00,60.48,0.0,48.0,20.0,24.53,Idle,0,0,63,150938.06,50.012
2025-05-18 19:30:00,60.57,0.0,48.0,20.0,27.58,Idle,0,0,63,149862.95,50.014
2025-05-18 19:45:00,62.67,0.0,48.0,20.0,21.56,Idle,0,0,63,150239.69,50.038
2025-05-18 20:00:00,57.28,0.0,48.0,20.0,23.34,Idle,0,0,63,150363.46,49.991
2025-05-18 20:15:00,57.51,0.0,48.0,20.0,22.1,Idle,0,0,63,147852.22,49.988
2025-05-18 20:30:00,58.99,0.0,48.0,20.0,25.19,Idle,0,0,63,149206.2,50.007
2025-05-18 20:45:00,56.84,0.0,48.0,20.0,28.63,Idle,0,0,63,150341.19,49.988
2025-05-18 21:00:00,61.08,0.0,48.0,20.0,26.63,Idle,0,0,63,149271.32,49.998
2025-05-18 21:15:00,59.92,0.0,48.0,20.0,24.74,Idle,0,0,63,149959.19,49.991
2025-05-18 21:30:00,60.12,0.0,48.0,20.0,25.86,Idle,0,0,63,151235.02,50.014
2025-05-18 21:45:00,57.47,0.0,48.0,20.0,26.31,Idle,0,0,63,150839.69,50.004
2025-05-18 22:00:00,59.96,0.0,48.0,20.0,27.0,Idle,0,0,63,148563.26,49.963
2025-05-18 22:15:00,59.76,0.0,48.0,20.0,24.78,Idle,0,0,63,151304.84,50.019
2025-05-18 22:30:00,60.64,0.0,48.0,20.0,25.95,Idle,0,0,63,149447.12,50.011
2025-05-18 22:45:00,57.02,0.0,48.0,20.0,23.32,Idle,0,0,63,148732.63,50.052
2025-05-18 23:00:00,57.6,0.0,48.0,20.0,28.19,Idle,0,0,63,151241.88,49.985
2025-05-18 23:15:00,56.49,0.0,48.0,20.0,23.19,Idle,0,0,63,150761.27,49.941
2025-05-18 23:30:00,59.82,0.0,48.0,20.0,26.49,Idle,0,0,63,150014.66,49.998
2025-05-18 23:45:00,55.9,0.0,48.0,20.0,23.39,Idle,0,0,63,150955.41,49.984
2025-05-19 00:00:00,53.38,0.0,48.0,20.0,26.07,Idle,0,0,63,149707.85,49.964
2025-05-19 00:15:00,55.05,0.0,48.0,20.0,24.93,Idle,0,0,63,148088.77,49.981
2025-05-19 00:30:00,54.75,0.0,48.0,20.0,23.66,Idle,0,0,63,150250.45,50.022
2025-05-19 00:45:00,55.15,0.0,48.0,20.0,24.66,Idle,0,0,63,149174.39,49.987
2025-05-19 01:00:00,54.35,0.0,48.0,20.0,25.12,Idle,0,0,63,151045.93,49.999
2025-05-19 01:15:00,53.3,0.0,48.0,20.0,25.02,Idle,0,0,63,151196.8,50.004
2025-05-19 01:30:00,53.8,0.0,48.0,20.0,27.31,Idle,0,0,63,148820.48,49.985
2025-05-19 01:45:00,50.31,0.0,48.0,20.0,28.31,Idle,0,0,63,151025.75,49.986
2025-05-19 02:00:00,48.42,60000.0,62.25,25.94,29.7,Charge,0,0,63,152043.26,50.026
2025-05-19 02:15:00,52.69,0.0,48.0,20.0,24.33,Idle,0,0,63,150253.49,49.993
2025-05-19 02:30:00,47.23,60000.0,62.25,25.94,30.8,Charge,0,0,63,150544.89,50.013
2025-05-19 02:45:00,49.64,60000.0,76.5,31.87,32.69,Charge,0,0,63,149733.12,50.006
2025-05-19 03:00:00,47.1,60000.0,90.75,37.81,33.12,Charge,0,0,63,148737.46,49.966
2025-05-19 03:15:00,47.32,60000.0,105.0,43.75,33.21,Charge,0,0,63,147952.07,50.027
2025-05-19 03:30:00,46.25,60000.0,119.25,49.69,31.69,Charge,0,0,63,147992.55,49.996
2025-05-19 03:45:00,44.72,60000.0,133.5,55.62,35.13,Charge,0,0,63,149656.63,49.987
2025-05-19 04:00:00,44.09,60000.0,147.75,61.56,30.74,Charge,0,0,63,149612.54,49.977
2025-05-19 04:15:00,42.77,60000.0,162.0,67.5,33.21,Charge,0,0,63,149324.67,49.937
2025-05-19 04:30:00,42.67,60000.0,176.25,73.44,29.91,Charge,0,0,63,151606.45,49.989
2025-05-19 04:45:00,45.65,60000.0,190.5,79.38,29.47,Charge,0,0,63,153619.42,50.005
2025-05-19 05:00:00,41.94,60000.0,204.75,85.31,28.81,Charge,0,0,63,150199.95,50.01
2025-05-19 05:15:00,39.6,60000.0,219.0,91.25,28.08,Charge,0,0,63,150847.24,50.023
2025-05-19 05:30:00,43.84,0.0,228.0,95.0,27.21,Idle,0,0,63,150307.09,49.969
2025-05-19 05:45:00,39.77,0.0,228.0,95.0,25.22,Idle,0,0,63,151964.22,50.016
2025-05-19 06:00:00,40.56,0.0,228.0,95.0,24.36,Idle,0,0,63,149554.99,50.016
2025-05-19 06:15:00,43.03,0.0,228.0,95.0,22.77,Idle,0,0,63,147827.73,50.014
2025-05-19 06:30:00,40.13,0.0,228.0,95.0,24.18,Idle,0,0,63,149581.45,49.976
2025-05-19 06:45:00,42.07,0.0,228.0,95.0,23.84,Idle,0,0,63,149716.32,49.964
2025-05-19 07:00:00,39.45,0.0,228.0,95.0,22.52,Idle,0,0,63,149505.85,49.987
2025-05-19 07:15:00,41.12,0.0,228.0,95.0,24.18,Idle,0,0,63,151841.33,49.991
2025-05-19 07:30:00,41.35,0.0,228.0,95.0,22.02,Idle,0,0,63,149166.04,50.018
2025-05-19 07:45:00,41.7,0.0,228.0,95.0,23.92,Idle,0,0,63,148201.74,49.988
2025-05-19 08:00:00,40.5,0.0,228.0,95.0,24.56,Idle,0,0,63,151072.22,49.972
2025-05-19 08:15:00,39.42,0.0,228.0,95.0,28.7,Idle,0,0,63,150126.6,50.039
2025-05-19 08:30:00,43.9,0.0,228.0,95.0,22.73,Idle,0,0,63,151888.21,50.035
2025-05-19 08:45:00,42.92,0.0,228.0,95.0,21.59,Idle,0,0,63,149447.26,50.004
2025-05-19 09:00:00,38.89,0.0,228.0,95.0,23.74,Idle,0,0,63,149574.93,49.983
2025-05-19 09:15:00,39.57,0.0,228.0,95.0,25.39,Idle,0,0,63,150672.37,50.016
2025-05-19 09:30:00,39.56,0.0,228.0,95.0,22.81,Idle,0,0,63,148025.53,49.997
2025-05-19 09:45:00,43.89,0.0,228.0,95.0,26.7,Idle,0,0,63,150463.92,50.003
2025-05-19 10:00:00,42.43,0.0,228.0,95.0,28.88,Idle,0,0,63,149840.84,50.008
2025-05-19 10:15:00,43.41,0.0,228.0,95.0,22.0,Idle,0,0,63,150947.89,49.983
2025-05-19 10:30:00,42.52,0.0,228.0,95.0,25.96,Idle,0,0,63,150363.68,49.988
2025-05-19 10:45:00,42.11,0.0,228.0,95.0,25.37,Idle,0,0,63,148652.63,50.003
2025-05-19 11:00:00,40.86,0.0,228.0,95.0,23.38,Idle,0,0,63,149643.78,50.023
2025-05-19 11:15:00,45.61,0.0,228.0,95.0,26.44,Idle,0,0,63,149378.61,50.003
2025-05-19 11:30:00,42.84,0.0,228.0,95.0,26.55,Idle,0,0,63,150378.91,49.971
2025-05-19 11:45:00,41.14,0.0,228.0,95.0,26.67,Idle,0,0,63,147905.15,50.025
2025-05-19 12:00:00,41.9,0.0,228.0,95.0,26.09,Idle,0,0,63,150504.28,50.029
2025-05-19 12:15:00,43.79,0.0,228.0,95.0,25.3,Idle,0,0,63,151340.11,50.021
2025-05-19 12:30:00,48.27,0.0,228.0,95.0,24.45,Idle,0,0,63,151283.96,49.992
2025-05-19 12:45:00,46.55,0.0,228.0,95.0,22.99,Idle,0,0,63,150795.41,49.991
2025-05-19 13:00:00,47.04,0.0,228.0,95.0,24.41,Idle,0,0,63,149138.15,50.027
2025-05-19 13:15:00,45.9,0.0,228.0,95.0,20.62,Idle,0,0,63,149720.74,49.99
2025-05-19 13:30:00,50.77,-60000.0,212.21,88.42,32.97,Discharge,0,0,63,149537.06,49.981
2025-05-19 13:45:00,49.0,60000.0,226.46,94.36,30.61,Charge,0,0,64,149390.81,49.993
2025-05-19 14:00:00,52.01,-60000.0,210.67,87.78,28.32,Discharge,0,0,65,149691.41,50.004
2025-05-19 14:15:00,50.86,-60000.0,194.88,81.2,30.81,Discharge,0,0,65,149931.17,49.978
2025-05-19 14:30:00,49.72,60000.0,209.13,87.14,30.43,Charge,0,0,66,147477.56,49.979
2025-05-19 14:45:00,51.94,-60000.0,193.34,80.56,27.91,Discharge,0,0,67,151477.01,49.98
2025-05-19 15:00:00,50.05,-60000.0,177.55,73.98,29.48,Discharge,0,0,67,151207.03,50.002
2025-05-19 15:15:00,53.12,-60000.0,161.76,67.4,30.65,Discharge,0,0,67,149487.99,50.009
2025-05-19 15:30:00,58.03,-60000.0,145.97,60.82,29.25,Discharge,0,0,67,150336.0,50.0
2025-05-19 15:45:00,54.6,-60000.0,130.18,54.24,31.9,Discharge,0,0,67,149821.95,49.983
2025-05-19 16:00:00,57.97,-60000.0,114.39,47.66,27.26,Discharge,0,0,67,149634.71,49.984
2025-05-19 16:15:00,54.92,-60000.0,98.61,41.09,26.49,Discharge,0,0,67,149949.63,49.98
2025-05-19 16:30:00,56.57,-60000.0,82.82,34.51,27.96,Discharge,0,0,67,151005.84,49.981
2025-05-19 16:45:00,54.87,-60000.0,67.03,27.93,27.29,Discharge,0,0,67,149248.56,50.003
2025-05-19 17:00:00,55.97,-60000.0,51.24,21.35,32.33,Discharge,0,0,67,150941.21,50.021
2025-05-19 17:15:00,56.14,0.0,48.0,20.0,24.61,Idle,0,0,67,149532.7,49.982
2025-05-19 17:30:00,56.55,0.0,48.0,20.0,22.94,Idle,0,0,67,150949.69,49.999
2025-05-19 17:45:00,55.33,0.0,48.0,20.0,26.2,Idle,0,0,67,149517.21,49.977
2025-05-19 18:00:00,55.5,0.0,48.0,20.0,25.36,Idle,0,0,67,150825.39,49.996
2025-05-19 18:15:00,59.72,0.0,48.0,20.0,24.13,Idle,0,0,67,150263.78,49.972
2025-05-19 18:30:00,56.41,0.0,48.0,20.0,27.28,Idle,0,0,67,150148.68,50.02
2025-05-19 18:45:00,59.02,0.0,48.0,20.0,26.21,Idle,0,0,67,149076.79,50.018
2025-05-19 19:00:00,57.58,0.0,48.0,20.0,25.58,Idle,0,0,67,148822.85,49.976
2025-05-19 19:15:00,61.31,0.0,48.0,20.0,25.02,Idle,0,0,67,150055.53,50.006
2025-05-19 19:30:00,56.81,0.0,48.0,20.0,26.38,Idle,0,0,67,148474.66,49.98
2025-05-19 19:45:00,59.3,0.0,48.0,20.0,25.58,Idle,0,0,67,149292.23,49.951
2025-05-19 20:00:00,60.89,0.0,48.0,20.0,19.85,Idle,0,0,67,149063.38,50.013
2025-05-19 20:15:00,58.61,0.0,48.0,20.0,27.68,Idle,0,0,67,149631.16,49.956
2025-05-19 20:30:00,59.56,0.0,48.0,20.0,28.6,Idle,0,0,67,150019.64,49.966
2025-05-19 20:45:00,62.71,0.0,48.0,20.0,23.96,Idle,0,0,67,149909.75,50.001
2025-05-19 21:00:00,58.49,0.0,48.0,20.0,24.05,Idle,0,0,67,148901.38,50.0
2025-05-19 21:15:00,60.03,0.0,48.0,20.0,19.55,Idle,0,0,67,149001.07,49.981
2025-05-19 21:30:00,59.99,0.0,48.0,20.0,27.19,Idle,0,0,67,148828.97,50.038
2025-05-19 21:45:00,60.96,0.0,48.0,20.0,27.14,Idle,0,0,67,149557.79,50.02
2025-05-19 22:00:00,57.46,0.0,48.0,20.0,23.39,Idle,0,0,67,150672.79,50.014
2025-05-19 22:15:00,52.61,0.0,48.0,20.0,26.05,Idle,0,0,67,150442.52,49.992
2025-05-19 22:30:00,58.59,0.0,48.0,20.0,25.06,Idle,0,0,67,150879.72,50.026
2025-05-19 22:45:00,57.75,0.0,48.0,20.0,23.54,Idle,0,0,67,150418.63,50.015
2025-05-19 23:00:00,59.04,0.0,48.0,20.0,23.88,Idle,0,0,67,149519.79,50.029
2025-05-19 23:15:00,59.36,0.0,48.0,20.0,25.47,Idle,0,0,67,149208.44,49.95
2025-05-19 23:30:00,56.01,0.0,48.0,20.0,24.23,Idle,0,0,67,149307.58,49.98
