Timestamp,Irradiance_Wm2,ModuleTemp_C,PowerAC_kW,VoltageAC_V,CurrentAC_A,Frequency_Hz,Fault_Flag
2023-07-16 14:30:00,719.03,43.02,7334.15,19768.97,211718.68,49.986,0
2023-07-16 14:45:00,794.17,44.5,8100.48,20057.78,233840.82,49.962,0
2023-07-16 15:00:00,637.09,40.2,6498.32,19899.26,187590.32,49.996,0
2023-07-16 15:15:00,589.23,37.4,6010.19,19836.53,173499.31,49.995,0
2023-07-16 15:30:00,619.88,38.63,6322.82,19766.85,182524.21,49.962,0
2023-07-16 15:45:00,612.21,37.22,6244.5,20161.53,180263.16,50.007,0
2023-07-16 16:00:00,373.3,33.38,3807.69,19857.83,109918.6,50.016,0
2023-07-16 16:15:00,480.39,30.87,4899.99,20289.26,141450.39,49.979,0
2023-07-16 16:30:00,311.26,28.06,3174.83,20063.71,91649.47,50.003,0
2023-07-16 16:45:00,333.96,26.69,3406.43,20151.4,98335.05,49.993,0
2023-07-16 17:00:00,536.24,30.31,5469.64,19698.55,157895.0,49.998,0
2023-07-16 17:15:00,240.42,24.66,2452.24,20139.68,70790.15,49.955,0
2023-07-16 17:30:00,88.0,20.3,0.0,20464.43,0.0,50.007,1
2023-07-16 17:45:00,174.43,21.94,1779.16,20287.45,51360.0,49.992,0
2023-07-16 18:00:00,36.08,19.2,368.01,19968.52,10623.41,50.028,0
2023-07-16 18:15:00,14.4,17.56,146.9,19827.14,4240.59,49.987,0
2023-07-16 18:30:00,150.25,22.65,1532.59,20119.5,44242.12,50.029,0
2023-07-16 18:45:00,26.66,18.04,271.94,19896.72,7850.19,49.998,0
2023-07-16 19:00:00,0.0,18.04,0.0,20144.95,0.0,49.995,0
2023-07-16 19:15:00,0.0,18.82,0.0,19946.99,0.0,50.025,0
2023-07-16 19:30:00,0.0,18.27,0.0,20419.6,0.0,49.99,0
2023-07-16 19:45:00,0.0,17.58,0.0,20049.69,0.0,49.947,0
2023-07-16 20:00:00,0.0,17.42,0.0,19826.73,0.0,50.039,0
2023-07-16 20:15:00,0.0,17.43,0.0,20050.74,0.0,49.987,0
2023-07-16 20:30:00,144.02,21.6,1468.99,20007.0,42406.22,49.995,0
2023-07-16 20:45:00,36.1,20.42,368.23,19873.89,10629.75,49.972,0
2023-07-16 21:00:00,0.0,17.24,0.0,20056.68,0.0,50.003,0
2023-07-16 21:15:00,14.38,18.42,146.7,19891.61,4234.77,50.0,0
2023-07-16 21:30:00,36.92,17.91,376.58,20042.74,10871.03,50.016,0
2023-07-16 21:45:00,0.0,20.08,0.0,20059.15,0.0,50.008,0
2023-07-16 22:00:00,72.8,20.59,742.54,20029.64,21435.3,50.019,0
2023-07-16 22:15:00,0.0,15.94,0.0,20268.65,0.0,50.002,0
2023-07-16 22:30:00,0.0,17.09,0.0,19610.86,0.0,49.978,0
2023-07-16 22:45:00,52.98,17.54,540.43,20181.29,15600.9,49.994,0
2023-07-16 23:00:00,204.7,22.28,2087.9,20124.81,60272.37,50.035,0
2023-07-16 23:15:00,100.13,20.16,1021.34,20025.26,29483.53,50.015,0
2023-07-16 23:30:00,0.39,18.09,3.96,20047.2,114.45,50.015,0
2023-07-16 23:45:00,0.0,19.1,0.0,20038.54,0.0,49.978,0
2023-07-17 00:00:00,0.0,18.55,0.0,19972.24,0.0,50.015,0
2023-07-17 00:15:00,0.0,17.94,0.0,19696.59,0.0,49.999,0
2023-07-17 00:30:00,0.0,19.28,0.0,20046.3,0.0,50.025,0
2023-07-17 00:45:00,118.97,21.84,1213.5,20239.17,35030.82,49.988,0
2023-07-17 01:00:00,59.18,19.78,603.62,20279.55,17425.02,49.986,0
2023-07-17 01:15:00,0.0,16.62,0.0,19974.08,0.0,49.985,0
2023-07-17 01:30:00,0.0,17.19,0.0,20385.25,0.0,49.996,0
2023-07-17 01:45:00,59.95,18.9,611.44,19992.24,17650.87,49.978,0
2023-07-17 02:00:00,57.77,19.88,589.22,20117.91,17009.17,49.989,0
2023-07-17 02:15:00,0.0,15.82,0.0,20249.1,0.0,50.01,0
2023-07-17 02:30:00,0.0,18.25,0.0,20108.28,0.0,49.984,0
2023-07-17 02:45:00,232.46,24.2,2371.09,20181.38,68447.61,50.003,0
2023-07-17 03:00:00,41.04,19.81,418.58,20227.28,12083.43,50.026,0
2023-07-17 03:15:00,43.28,18.64,441.42,19898.54,12742.73,49.996,0
2023-07-17 03:30:00,8.76,17.37,89.34,19976.08,2579.01,49.985,0
2023-07-17 03:45:00,0.0,18.69,0.0,20131.56,0.0,49.99,0
2023-07-17 04:00:00,0.0,19.2,0.0,20074.01,0.0,50.049,0
2023-07-17 04:15:00,47.1,17.28,480.46,20147.45,13869.75,49.976,0
2023-07-17 04:30:00,0.0,17.36,0.0,19841.38,0.0,50.017,0
2023-07-17 04:45:00,0.0,17.43,0.0,19798.88,0.0,49.988,0
2023-07-17 05:00:00,0.0,19.46,0.0,19758.11,0.0,50.001,0
2023-07-17 05:15:00,0.0,19.56,0.0,20060.98,0.0,50.023,0
2023-07-17 05:30:00,16.16,20.68,164.84,19522.2,4758.55,49.981,0
2023-07-17 05:45:00,0.0,20.81,0.0,20341.74,0.0,50.006,0
2023-07-17 06:00:00,0.0,20.2,0.0,19800.04,0.0,50.006,0
2023-07-17 06:15:00,172.56,25.54,1760.11,20017.48,50810.07,50.011,0
2023-07-17 06:30:00,170.35,26.55,1737.53,19702.37,50158.22,50.016,0
2023-07-17 06:45:00,126.67,28.08,1292.07,20251.36,37298.75,50.022,0
2023-07-17 07:00:00,334.81,31.27,3415.07,19580.24,98584.67,50.007,0
2023-07-17 07:15:00,567.55,37.47,5789.04,20149.12,167115.25,50.025,0
2023-07-17 07:30:00,343.32,34.27,3501.87,20013.67,101090.28,49.984,0
2023-07-17 07:45:00,402.95,36.23,4110.04,19863.94,118646.67,50.031,0
2023-07-17 08:00:00,606.21,41.06,6183.38,20282.87,178498.68,49.991,0
2023-07-17 08:15:00,511.96,38.71,5222.04,19848.67,150747.24,50.001,0
2023-07-17 08:30:00,575.39,42.83,5868.98,19917.59,169422.84,49.99,0
2023-07-17 08:45:00,768.68,47.55,7840.53,19770.53,226336.63,50.0,0
2023-07-17 09:00:00,607.37,42.1,6195.19,20092.21,178839.83,49.992,0
2023-07-17 09:15:00,781.16,47.71,7967.83,20033.35,230011.52,49.99,0
2023-07-17 09:30:00,794.49,48.42,8103.81,19997.65,233936.77,50.02,0
2023-07-17 09:45:00,933.31,52.94,9519.81,19907.11,274813.14,49.99,0
2023-07-17 10:00:00,903.16,51.96,9212.28,19690.95,265935.55,50.013,0
2023-07-17 10:15:00,700.01,47.1,7140.11,19834.49,206117.36,50.016,0
2023-07-17 10:30:00,792.47,47.87,8083.15,20181.9,233340.49,49.997,0
2023-07-17 10:45:00,1069.99,56.32,10200.0,19716.67,294448.64,49.961,0
2023-07-17 11:00:00,781.06,49.7,7966.83,20110.28,229982.6,50.025,0
2023-07-17 11:15:00,907.57,51.91,9257.26,19975.15,267234.0,49.992,0
2023-07-17 11:30:00,972.4,54.51,9918.53,19778.75,286323.21,50.028,0
2023-07-17 11:45:00,1144.52,57.9,10200.0,19857.99,294448.64,50.008,0
2023-07-17 12:00:00,1159.91,58.89,10200.0,20273.67,294448.64,49.98,0
2023-07-17 12:15:00,1110.64,55.99,10200.0,19982.2,294448.64,49.982,0
2023-07-17 12:30:00,1026.11,56.69,10200.0,19974.41,294448.64,50.033,0
2023-07-17 12:45:00,1066.72,55.15,10200.0,20250.16,294448.64,49.955,0
2023-07-17 13:00:00,967.46,54.25,9868.1,19822.99,284867.51,50.006,0
2023-07-17 13:15:00,903.98,50.75,9220.62,20088.06,266176.33,49.974,0
2023-07-17 13:30:00,908.9,50.18,9270.81,20008.07,267625.09,49.999,0
2023-07-17 13:45:00,972.44,51.71,9918.89,19903.58,286333.55,49.985,0
2023-07-17 14:00:00,895.13,48.51,9130.33,20299.65,263569.99,50.001,0
2023-07-17 14:15:00,887.51,47.64,9052.64,20213.12,261327.19,49.994,0
2023-07-17 14:30:00,677.38,41.54,6909.27,19896.5,199453.32,50.002,0
2023-07-17 14:45:00,698.17,42.18,7121.35,19660.3,205575.8,49.977,0
2023-07-17 15:00:00,631.98,40.01,6446.23,19578.33,186086.51,49.987,0
2023-07-17 15:15:00,682.61,41.4,6962.62,20075.2,200993.55,50.001,0
2023-07-17 15:30:00,637.55,37.61,6503.0,20153.3,187725.49,50.008,0
2023-07-17 15:45:00,688.73,36.85,7025.05,19920.86,202795.86,50.002,0
2023-07-17 16:00:00,554.22,34.55,5652.99,19847.58,163187.9,49.979,0
2023-07-17 16:15:00,645.04,37.64,6579.45,20101.02,189932.28,50.024,0
2023-07-17 16:30:00,475.13,29.51,4846.38,20084.17,139902.82,49.969,0
2023-07-17 16:45:00,235.91,26.3,2406.27,19767.65,69463.02,49.971,0
2023-07-17 17:00:00,400.78,28.42,4087.91,19748.2,118007.81,49.994,0
2023-07-17 17:15:00,65.46,18.86,667.65,19931.67,19273.42,50.027,0
2023-07-17 17:30:00,92.99,20.24,948.51,19824.62,27381.2,49.998,0
2023-07-17 17:45:00,182.44,23.4,1860.93,20133.31,53720.38,49.998,0
2023-07-17 18:00:00,70.07,19.16,714.68,19747.39,20630.99,49.987,0
2023-07-17 18:15:00,106.19,22.59,1083.11,20249.73,31266.74,50.024,0
2023-07-17 18:30:00,0.0,18.49,0.0,19729.72,0.0,50.002,0
2023-07-17 18:45:00,9.42,18.01,96.12,19740.47,2774.69,49.982,0
2023-07-17 19:00:00,0.0,18.91,0.0,20389.89,0.0,50.022,0
2023-07-17 19:15:00,24.21,16.11,246.94,20409.9,7128.66,50.003,0
2023-07-17 19:30:00,196.67,23.87,2006.07,20012.23,57910.16,50.023,0
2023-07-17 19:45:00,0.0,16.06,0.0,20160.67,0.0,49.983,0
2023-07-17 20:00:00,0.0,18.43,0.0,19774.52,0.0,50.01,0
2023-07-17 20:15:00,36.03,18.92,367.51,20161.56,10609.11,50.039,0
2023-07-17 20:30:00,61.4,19.96,626.26,19997.99,18078.44,49.964,0
2023-07-17 20:45:00,108.39,20.53,1105.62,20031.41,31916.53,49.95,0
2023-07-17 21:00:00,0.0,19.14,0.0,20307.4,0.0,50.006,0
2023-07-17 21:15:00,147.23,20.74,0.0,19799.42,0.0,50.001,1
2023-07-17 21:30:00,65.26,19.69,665.68,19486.0,19216.58,50.009,0
2023-07-17 21:45:00,0.0,17.2,0.0,20336.23,0.0,49.994,0
2023-07-17 22:00:00,0.0,18.03,0.0,20068.13,0.0,50.012,0
2023-07-17 22:15:00,9.72,18.59,99.19,19898.42,2863.48,50.013,0
2023-07-17 22:30:00,0.0,19.03,0.0,20055.93,0.0,49.974,0
2023-07-17 22:45:00,33.03,21.09,336.89,19396.1,9725.06,49.993,0
2023-07-17 23:00:00,52.13,19.53,531.77,20103.57,15350.76,50.026,0
2023-07-17 23:15:00,16.06,19.4,163.78,20069.41,4727.81,49.998,0
2023-07-17 23:30:00,0.0,19.34,0.0,20119.45,0.0,50.0,0
2023-07-17 23:45:00,118.5,20.33,1208.73,20167.44,34893.17,50.031,0
2023-07-18 00:00:00,0.0,18.2,0.0,20340.31,0.0,50.008,0
2023-07-18 00:15:00,81.68,20.08,833.12,19753.17,24050.06,49.974,0
2023-07-18 00:30:00,123.88,20.71,0.0,20019.64,0.0,49.996,1
2023-07-18 00:45:00,242.55,24.46,2474.03,20059.99,71419.11,50.006,0
2023-07-18 01:00:00,0.0,19.55,0.0,19854.21,0.0,50.0,0
2023-07-18 01:15:00,68.73,20.14,701.02,20085.63,20236.83,50.0,0
2023-07-18 01:30:00,94.53,20.34,964.18,19549.64,27833.57,49.978,0
2023-07-18 01:45:00,39.32,18.4,401.11,19843.01,11578.99,49.985,0
2023-07-18 02:00:00,198.12,23.28,2020.82,20318.64,58335.92,49.992,0
2023-07-18 02:15:00,40.46,19.07,412.65,19985.42,11912.22,50.03,0
2023-07-18 02:30:00,1.83,20.78,18.62,20150.87,537.41,50.007,0
2023-07-18 02:45:00,32.81,18.79,334.61,20432.72,9659.4,50.003,0
2023-07-18 03:00:00,0.0,18.78,0.0,19986.96,0.0,50.014,0
2023-07-18 03:15:00,0.0,20.08,0.0,19939.74,0.0,49.991,0
2023-07-18 03:30:00,31.11,18.52,317.29,19952.14,9159.39,50.023,0
2023-07-18 03:45:00,106.79,19.49,1089.22,20176.86,31443.15,49.976,0
2023-07-18 04:00:00,76.15,20.58,776.75,20442.28,22422.82,49.99,0
2023-07-18 04:15:00,72.36,19.0,738.02,19873.23,21304.91,50.02,0
2023-07-18 04:30:00,63.71,19.5,649.87,20197.04,18760.04,50.004,0
2023-07-18 04:45:00,0.0,19.12,0.0,19828.1,0.0,49.967,0
2023-07-18 05:00:00,145.74,22.21,1486.54,20216.72,42912.66,50.017,0
2023-07-18 05:15:00,96.59,22.03,0.0,19997.22,0.0,50.002,1
2023-07-18 05:30:00,4.38,20.99,44.71,19726.32,1290.67,50.017,0
2023-07-18 05:45:00,0.0,19.71,0.0,20014.9,0.0,49.998,0
2023-07-18 06:00:00,43.93,21.92,448.07,20448.17,12934.64,49.988,0
2023-07-18 06:15:00,123.13,25.34,1255.88,19850.92,36254.02,49.979,0
2023-07-18 06:30:00,309.66,31.59,3158.52,20059.58,91178.51,50.006,0
2023-07-18 06:45:00,195.06,29.52,1989.62,19943.67,57435.48,50.037,0
2023-07-18 07:00:00,315.67,32.28,3219.87,19943.2,92949.59,50.035,0
2023-07-18 07:15:00,393.25,34.96,4011.15,20000.08,115791.84,50.008,0
2023-07-18 07:30:00,319.13,34.63,3255.11,20078.48,93967.02,50.008,0
2023-07-18 07:45:00,471.03,36.79,4804.5,20095.09,138693.88,49.999,0
2023-07-18 08:00:00,610.41,40.69,6226.13,19807.0,179732.93,50.014,0
2023-07-18 08:15:00,497.47,40.17,5074.22,19991.07,146479.99,49.998,0
2023-07-18 08:30:00,501.03,40.0,5110.54,19995.83,147528.73,49.999,0
2023-07-18 08:45:00,619.32,43.34,6317.08,20057.06,182358.38,49.988,0
2023-07-18 09:00:00,661.47,46.27,6747.04,19984.85,194770.23,50.008,0
2023-07-18 09:15:00,889.23,51.84,9070.11,20094.06,261831.4,50.002,0
2023-07-18 09:30:00,739.03,46.27,7538.11,20421.98,217606.6,50.009,0
2023-07-18 09:45:00,981.76,53.59,10014.0,20109.93,289079.18,50.01,0
2023-07-18 10:00:00,930.6,52.13,9492.1,20142.81,274013.38,49.997,0
2023-07-18 10:15:00,986.05,55.64,10057.7,20165.46,290340.85,49.997,0
2023-07-18 10:30:00,1060.65,55.47,10200.0,20043.37,294448.64,49.971,0
2023-07-18 10:45:00,1176.98,58.11,10200.0,19601.07,294448.64,50.003,0
2023-07-18 11:00:00,927.87,51.68,9464.29,19903.53,273210.54,49.998,0
2023-07-18 11:15:00,985.83,53.06,10055.51,19940.34,290277.54,49.978,0
2023-07-18 11:30:00,1008.01,54.35,10200.0,20006.77,294448.64,49.981,0
2023-07-18 11:45:00,985.66,55.48,10053.75,19776.68,290226.87,50.029,0
2023-07-18 12:00:00,895.45,51.71,9133.56,19910.23,263663.23,50.006,0
2023-07-18 12:15:00,800.2,48.44,8162.01,19898.73,235617.08,49.961,0
2023-07-18 12:30:00,905.58,52.84,9236.9,20192.48,266646.31,49.985,0
2023-07-18 12:45:00,934.99,53.1,9536.93,20107.1,275307.5,50.043,0
2023-07-18 13:00:00,824.18,47.18,8406.68,20139.35,242680.01,50.013,0
2023-07-18 13:15:00,927.18,50.41,9457.28,20113.04,273008.28,50.011,0
2023-07-18 13:30:00,992.71,51.08,10125.62,20127.26,292301.48,50.028,0
2023-07-18 13:45:00,740.11,47.48,7549.14,19969.82,217924.76,49.981,0
2023-07-18 14:00:00,1034.45,53.51,10200.0,20263.95,294448.64,50.014,0
2023-07-18 14:15:00,668.51,42.87,6818.76,20332.71,196840.74,50.012,0
2023-07-18 14:30:00,732.96,43.1,7476.14,20196.64,215817.69,50.007,0
2023-07-18 14:45:00,897.86,46.98,9158.15,19751.73,264373.03,49.996,0
2023-07-18 15:00:00,735.5,42.69,7502.08,20183.24,216566.36,50.024,0
2023-07-18 15:15:00,708.26,41.22,7224.2,20207.25,208544.83,49.99,0
2023-07-18 15:30:00,703.74,39.64,7178.16,19622.09,207215.77,49.978,0
2023-07-18 15:45:00,410.59,32.39,4188.05,19997.28,120898.54,50.001,0
2023-07-18 16:00:00,488.96,33.21,4987.4,20216.81,143973.81,49.943,0
2023-07-18 16:15:00,434.17,30.05,4428.49,19953.86,127839.46,50.027,0
2023-07-18 16:30:00,350.22,28.46,3572.28,19966.62,103122.94,50.018,0
2023-07-18 16:45:00,397.99,28.66,4059.53,19911.19,117188.58,50.0,0
2023-07-18 17:00:00,226.01,23.5,2305.29,20374.64,66547.9,49.991,0
2023-07-18 17:15:00,81.92,17.92,835.6,20260.7,24121.81,50.021,0
2023-07-18 17:30:00,218.67,23.23,2230.41,20175.66,64386.25,49.993,0
2023-07-18 17:45:00,189.7,21.92,1934.93,19919.64,55856.49,50.002,0
2023-07-18 18:00:00,0.0,16.91,0.0,19704.4,0.0,50.016,0
2023-07-18 18:15:00,53.51,17.82,545.83,20432.15,15756.7,49.999,0
2023-07-18 18:30:00,137.83,23.03,1405.83,19988.66,40582.92,50.002,0
2023-07-18 18:45:00,0.0,19.47,0.0,19592.63,0.0,49.984,0
2023-07-18 19:00:00,1.02,19.39,10.44,19862.92,301.32,49.986,0
2023-07-18 19:15:00,0.0,16.81,0.0,19942.5,0.0,50.012,0
2023-07-18 19:30:00,0.0,18.05,0.0,19866.69,0.0,49.984,0
2023-07-18 19:45:00,0.0,18.62,0.0,20087.13,0.0,50.004,0
2023-07-18 20:00:00,17.65,18.62,180.0,19804.31,5196.29,50.036,0
2023-07-18 20:15:00,0.0,18.51,0.0,20117.57,0.0,49.979,0
2023-07-18 20:30:00,0.0,19.1,0.0,20132.72,0.0,49.99,0
2023-07-18 20:45:00,0.0,19.33,0.0,20128.38,0.0,49.994,0
2023-07-18 21:00:00,0.0,18.28,0.0,20258.57,0.0,49.983,0
2023-07-18 21:15:00,0.0,18.07,0.0,20126.21,0.0,50.016,0
2023-07-18 21:30:00,0.0,15.96,0.0,20043.95,0.0,50.017,0
2023-07-18 21:45:00,113.34,20.16,1156.02,20228.02,33371.37,50.023,0
2023-07-18 22:00:00,0.0,18.63,0.0,20239.64,0.0,49.985,0
2023-07-18 22:15:00,0.0,18.1,0.0,19937.09,0.0,50.025,0
2023-07-18 22:30:00,82.35,19.31,839.94,19947.61,24246.98,49.982,0
2023-07-18 22:45:00,39.24,18.35,400.3,20374.63,11555.6,49.984,0
2023-07-18 23:00:00,0.0,17.95,0.0,20105.6,0.0,50.022,0
2023-07-18 23:15:00,38.22,18.63,389.82,19992.34,11253.03,49.98,0
2023-07-18 23:30:00,41.1,19.76,419.22,20146.76,12101.72,50.019,0
2023-07-18 23:45:00,0.0,17.97,0.0,19947.09,0.0,50.012,0
2023-07-19 00:00:00,37.72,19.35,384.75,19826.83,11106.89,49.994,0
2023-07-19 00:15:00,71.37,19.4,728.0,19492.53,21015.56,49.989,0
2023-07-19 00:30:00,18.02,17.03,183.83,19826.75,5306.8,49.994,0
2023-07-19 00:45:00,0.0,16.31,0.0,20197.3,0.0,49.997,0
2023-07-19 01:00:00,29.96,20.34,305.63,19892.14,8822.74,49.983,0
2023-07-19 01:15:00,101.34,19.91,1033.69,20244.3,29840.01,49.974,0
2023-07-19 01:30:00,0.0,18.54,0.0,20050.45,0.0,49.998,0
2023-07-19 01:45:00,0.0,16.89,0.0,19606.09,0.0,49.992,0
2023-07-19 02:00:00,0.0,17.69,0.0,20107.19,0.0,49.986,0
2023-07-19 02:15:00,0.0,19.14,0.0,20092.41,0.0,49.926,0
2023-07-19 02:30:00,0.0,18.83,0.0,20143.23,0.0,50.024,0
2023-07-19 02:45:00,0.0,19.33,0.0,20028.67,0.0,49.975,0
2023-07-19 03:00:00,0.0,18.07,0.0,19945.88,0.0,50.016,0
2023-07-19 03:15:00,84.35,20.39,860.35,20092.87,24836.28,49.988,0
2023-07-19 03:30:00,0.0,17.99,0.0,20261.09,0.0,50.005,0
2023-07-19 03:45:00,11.37,18.19,115.92,19857.24,3346.44,50.011,0
2023-07-19 04:00:00,0.0,18.76,0.0,20174.76,0.0,49.987,0
2023-07-19 04:15:00,35.27,19.76,359.79,19682.34,10386.29,50.01,0
2023-07-19 04:30:00,0.0,19.8,0.0,19830.69,0.0,49.965,0
2023-07-19 04:45:00,0.0,19.03,0.0,19736.1,0.0,49.991,0
2023-07-19 05:00:00,0.0,18.61,0.0,20089.98,0.0,50.019,0
2023-07-19 05:15:00,0.0,19.29,0.0,20559.7,0.0,49.972,0
2023-07-19 05:30:00,111.78,22.8,1140.11,19786.43,32912.21,50.028,0
2023-07-19 05:45:00,77.19,21.05,787.33,19787.88,22728.23,49.986,0
2023-07-19 06:00:00,0.0,19.69,0.0,20117.39,0.0,50.014,0
2023-07-19 06:15:00,0.0,22.92,0.0,20184.68,0.0,50.003,0
2023-07-19 06:30:00,167.39,26.76,1707.41,20102.9,49288.56,50.008,0
2023-07-19 06:45:00,19.29,24.22,196.8,20110.99,5681.02,50.033,0
2023-07-19 07:00:00,315.18,32.05,3214.79,19506.2,92802.94,49.996,0
2023-07-19 07:15:00,296.98,33.15,3029.24,19625.35,87446.75,49.989,0
2023-07-19 07:30:00,498.94,37.75,5089.19,19770.94,146912.16,50.011,0
2023-07-19 07:45:00,515.12,39.47,5254.22,20148.06,151676.31,49.984,0
2023-07-19 08:00:00,473.31,37.57,4827.75,19730.32,139365.16,50.031,0
2023-07-19 08:15:00,475.34,38.66,4848.46,20341.9,139962.98,50.028,0
2023-07-19 08:30:00,665.69,45.97,6790.07,20020.67,196012.36,49.982,0
2023-07-19 08:45:00,875.21,50.46,8927.11,19936.36,257703.58,50.028,0
2023-07-19 09:00:00,728.54,47.66,7431.1,19963.86,214517.41,50.012,0
2023-07-19 09:15:00,711.22,47.33,7254.44,19663.53,209417.54,50.009,0
2023-07-19 09:30:00,751.89,47.36,7669.25,19594.42,221392.26,49.993,0
2023-07-19 09:45:00,665.71,47.03,6790.23,20261.35,196016.96,49.985,0
2023-07-19 10:00:00,835.24,50.26,8519.46,20348.45,245935.64,50.014,0
2023-07-19 10:15:00,869.31,51.13,8866.99,19950.27,255967.83,50.001,0
2023-07-19 10:30:00,575.22,45.28,5867.25,20139.61,169372.8,49.991,0
2023-07-19 10:45:00,995.19,54.75,10150.92,19976.07,293031.76,50.001,0
2023-07-19 11:00:00,927.55,52.76,9460.97,20246.32,273114.81,49.961,0
2023-07-19 11:15:00,893.73,51.87,9116.03,19993.41,263157.04,50.018,0
2023-07-19 11:30:00,958.44,54.31,9776.07,19911.81,282210.81,49.984,0
2023-07-19 11:45:00,901.79,53.22,9198.25,19868.66,265530.47,49.972,0
2023-07-19 12:00:00,1052.8,55.26,10200.0,20051.57,294448.64,49.972,0
2023-07-19 12:15:00,883.74,51.96,9014.14,20051.65,260215.75,49.981,0
2023-07-19 12:30:00,1027.94,54.12,10200.0,19636.3,294448.64,49.994,0
2023-07-19 12:45:00,910.01,51.21,9282.15,20120.88,267952.59,50.038,0
2023-07-19 13:00:00,1021.41,53.5,10200.0,20201.65,294448.64,49.988,0
2023-07-19 13:15:00,795.77,45.94,8116.86,19991.72,234313.51,49.945,0
2023-07-19 13:30:00,792.63,47.53,8084.79,19569.82,233387.91,49.994,0
2023-07-19 13:45:00,832.56,49.38,8492.14,20323.56,245146.94,49.992,0
2023-07-19 14:00:00,956.1,51.39,9752.24,19750.04,281522.8,49.997,0
2023-07-19 14:15:00,910.81,50.86,9290.25,19984.78,268186.53,49.963,0
2023-07-19 14:30:00,725.66,44.97,7401.72,20187.22,213669.33,50.017,0
2023-07-19 14:45:00,700.34,42.46,7143.51,20011.27,206215.5,50.019,0
2023-07-19 15:00:00,625.63,39.21,6381.45,20107.68,184216.59,49.991,0
2023-07-19 15:15:00,566.13,35.24,5774.49,19833.14,166695.05,50.028,0
2023-07-19 15:30:00,684.41,39.38,6980.96,19790.8,201522.88,50.016,0
2023-07-19 15:45:00,560.81,35.9,0.0,19804.87,0.0,49.983,1
2023-07-19 16:00:00,556.72,34.8,5678.58,19701.76,163926.35,50.0,0
2023-07-19 16:15:00,410.28,29.38,4184.9,19771.49,120807.74,49.999,0
2023-07-19 16:30:00,519.39,32.56,5297.73,19968.0,152932.21,50.027,0
2023-07-19 16:45:00,134.43,22.24,1371.14,20146.76,39581.54,50.002,0
2023-07-19 17:00:00,333.69,26.15,3403.68,19905.89,98255.89,50.019,0
2023-07-19 17:15:00,212.86,22.94,2171.14,19989.17,62675.33,49.979,0
2023-07-19 17:30:00,156.93,23.68,1600.66,19954.57,46207.03,50.018,0
2023-07-19 17:45:00,175.45,22.87,1789.57,19930.95,51660.42,49.997,0
2023-07-19 18:00:00,0.0,17.15,0.0,19978.31,0.0,50.027,0
2023-07-19 18:15:00,0.0,19.49,0.0,20128.84,0.0,49.987,0
2023-07-19 18:30:00,0.0,18.42,0.0,19917.97,0.0,49.995,0
2023-07-19 18:45:00,0.0,16.83,0.0,20042.53,0.0,50.001,0
2023-07-19 19:00:00,90.59,21.36,924.02,20166.75,26674.25,50.003,0
2023-07-19 19:15:00,0.0,16.28,0.0,19915.8,0.0,50.021,0
2023-07-19 19:30:00,5.57,18.51,56.82,19924.91,1640.38,49.999,0
2023-07-19 19:45:00,0.0,18.03,0.0,19769.19,0.0,50.012,0
2023-07-19 20:00:00,81.29,21.29,829.11,19889.28,23934.3,50.023,0
2023-07-19 20:15:00,0.0,17.54,0.0,19654.49,0.0,50.019,0
2023-07-19 20:30:00,0.0,18.52,0.0,20060.05,0.0,50.043,0
2023-07-19 20:45:00,0.0,16.41,0.0,19948.17,0.0,50.014,0
2023-07-19 21:00:00,0.0,17.98,0.0,19734.3,0.0,49.994,0
2023-07-19 21:15:00,0.0,16.64,0.0,20254.12,0.0,49.987,0
2023-07-19 21:30:00,220.32,24.24,2247.24,19717.09,64872.12,50.008,0
2023-07-19 21:45:00,0.0,16.18,0.0,20279.52,0.0,50.016,0
2023-07-19 22:00:00,29.64,20.04,302.32,19836.09,8727.34,49.993,0
2023-07-19 22:15:00,49.69,18.83,506.87,20216.16,14631.95,50.0,0
2023-07-19 22:30:00,0.0,17.73,0.0,20213.87,0.0,50.023,0
2023-07-19 22:45:00,0.0,18.83,0.0,20147.09,0.0,49.982,0
2023-07-19 23:00:00,81.55,22.17,831.83,20097.27,24012.81,49.987,0
2023-07-19 23:15:00,46.02,18.59,469.4,20224.0,13550.4,50.036,0
2023-07-19 23:30:00,0.0,16.59,0.0,20025.62,0.0,50.006,0
2023-07-19 23:45:00,0.0,14.64,0.0,20142.3,0.0,50.011,0
2023-07-20 00:00:00,0.0,18.44,0.0,20049.85,0.0,50.006,0
2023-07-20 00:15:00,32.3,17.98,329.45,19934.7,9510.46,50.028,0
2023-07-20 00:30:00,105.85,19.5,1079.69,20312.85,31168.08,49.993,0
2023-07-20 00:45:00,57.17,19.38,583.18,19601.21,16835.03,50.004,0
2023-07-20 01:00:00,0.0,19.69,0.0,20018.12,0.0,49.989,0
2023-07-20 01:15:00,0.0,16.68,0.0,20189.61,0.0,49.973,0
2023-07-20 01:30:00,113.09,20.21,1153.47,20155.1,33297.84,50.043,0
2023-07-20 01:45:00,30.82,18.04,314.35,20317.95,9074.45,50.033,0
2023-07-20 02:00:00,0.0,17.69,0.0,19963.33,0.0,49.985,0
2023-07-20 02:15:00,185.29,22.19,1889.99,20528.54,54559.31,49.994,0
2023-07-20 02:30:00,166.48,23.01,1698.06,19904.36,49018.75,49.981,0
